539190580526735360	@skinhead_1488SS @_anonymous_esp ellos te entran en el correo, en el facebook, y al final en el culo y te dan por el.	RaggaSkunk	835213020	Catalonia. Anywhere.	2014-11-30 22:53:46	41.3941	2.1393	6
539190581998911488	@grungejukebox noperome gusta eia berlas	rissejeje	1132092943		2014-11-30 22:53:47	41.3879	2.14496	10
539190595747852288	Que mono♥♥♥♥	MelsFlores	379368485	Catalunya	2014-11-30 22:53:50	41.3656	2.12531	10
539190647958564865	@Pc_Bolsa -Haber si entra el Lobo de la bolsa, y todo va al suelo, como la película, mas control.	porcuna47	2147483647	Montcada I Rexach-Barcelona	2014-11-30 22:54:02	41.3941	2.1393	6
539190722159972352	@tiko_f1 @genfe2 Ambas cosas son ciertas. Mira los tiempos de la SF en Suzuka (creo que @alexgarciaGV27 escribió algo sobre el tema).	RaimonDuran	381691298	Based in Barcelona	2014-11-30 22:54:20	41.3941	2.1393	6
539190729218592768	Esta una pizza en el cementerio llorando y viene otra y le dice era familiar? Y dice, no era mediana JAJAJAJJAJA @CarlosAuryn #Chistako	danixme	942150560	564km; maad 	2014-11-30 22:54:22	41.3632	2.10536	10
539190730221420545	@DDoodlerStuff Por casualidad no serás d la generación que creció leyendo a #LaGordaDeLasGalaxias de #Nicolás, no? Me lo has recordado todo!	polroc	249860566	Sant Boi de Llobregat	2014-11-30 22:54:22	41.3235	2.03864	6
539190739717349376	@JuanMalaga2011 @pin543 yo es que veo el fútbol como tercermundista. Juego simple, pocas reglas e interpretables.	TFCarlos	1919284249	Sant Boi de Llobregat 	2014-11-30 22:54:24	41.3418	2.04465	10
539190741508308993	Mi base secreta xdd http://t.co/EqndSnAk6H	Widac29	494848010	A mi puta casa, o algo.	2014-11-30 22:54:25	41.3957	2.14256	10
539190741709639681	@gaab75 @Simon9barris @CarinaMejias @DretsCat no habría conflictos si todos opinaran lo q hay q opinar y no las intoxicaciones españolistas	beni1965	130160651	Barcelona (España)	2014-11-30 22:54:25	41.4144	2.16906	10
539190765713625088	@skinhead_1488SS @_anonymous_esp pok pok pok, pok pok pok, gallina	RaggaSkunk	835213020	Catalonia. Anywhere.	2014-11-30 22:54:30	41.3941	2.1393	6
539190785296850944	@Mariopig se lo diré a tu mama ? ?	puzzlemiriam	251074668	Vic, Barcelona	2014-11-30 22:54:35	41.3784	2.16639	10
539190786810998784	Un tío ve cosas raras en una montaña. A lo mejor la falta de oxígeno tiene algo que ver  #CuartoMiIenio	Carol_Raval	242511903	Ravalkistán (Barcelona) 	2014-11-30 22:54:35	41.3782	2.17305	6
539190827793526784	Exito total esta mañana en el MNAC, 600 niños y 200 monitores haciendo miniarquitectura.	JOANSANS1966	2147483647	BARCELONA	2014-11-30 22:54:45	41.3941	2.1393	6
539190852552507392	Mi base secreta (la entrada) http://t.co/hbb5hzKtz4	Widac29	494848010	A mi puta casa, o algo.	2014-11-30 22:54:51	41.3957	2.14256	10
539190914171015168	? ? ? ? q llorera con Hachiko jodeeer creo q soy masoca pq la e visto mil veces ya pero esq es tan bonita y sentimental...	JaritaBonita	294226151	Santako Rumba Style	2014-11-30 22:55:06	41.4501	2.21312	10
539190915525771264	@soonieta Te doy todo el rabo que tu quieras nena.	TSMVayne	913081663	Barcelona	2014-11-30 22:55:06	41.3941	2.1393	6
539190954658639873	Coño que buenorro el hermano de Hugo	Paulacha7	181175093	The Vamps - Bieber.	2014-11-30 22:55:15	41.5004	2.03426	10
539191005145464834	@genfe2 @tiko_f1  Este año alguno se hubiera metido. Y algún LMP1-HY también ...	RaimonDuran	381691298	Based in Barcelona	2014-11-30 22:55:27	41.3941	2.1393	6
539191017350914049	@grungejukebox http://t.co/8nXa494pU6	rissejeje	1132092943		2014-11-30 22:55:30	41.3878	2.14494	10
539191019431280640	Soplaron las cenizas.	lauradavins_	165753323	 Barcelona	2014-11-30 22:55:31	41.4098	2.15883	10
539191026070855680	@MejoresTwits @itshushmusic quiero que me digas cosas así de bonitas, jope.	Lidiapu28	901712066	Barcelona	2014-11-30 22:55:32	41.3941	2.1393	6
539191049814822912	#DBT9GH15 #huguiñooooo jejej hastaaaaaa el finalllllllllllllll te lo merecessss	fanny_92bcn	274474712	ESPAÑA	2014-11-30 22:55:38	41.3941	2.1393	6
539191082257776640	Hola @CristiPedroche se puede ser mas guapa y estar mas buena ???? ????????⚡️⚡️⚡️⚡️	bakita14	305244198	el prat de llobregat	2014-11-30 22:55:46	41.3231	2.08899	10
539191086833754112	@valeriedefillo es para acordarme de un dato del examen! Nerd stuff :P	Luziemarti	55888194	Barcelona	2014-11-30 22:55:47	41.4237	2.20135	10
539191127216504832	@MichelPesquera: Recuerda que eres más valiente de lo que crees, más fuerte de lo que pareces y más inteligente de lo que piensas.	AdrianaLunaBoza	212267693	Sant Boi de Llobregat	2014-11-30 22:55:57	41.3482	2.02902	10
539191137626755072	@soonieta Por cierto, ¿Como te llamas? http://t.co/XHjl6HJ5A9	TSMVayne	913081663	Barcelona	2014-11-30 22:55:59	41.3941	2.1393	6
539191162209566720	Se acabó lo que se daba	witherosa	551241069	CAT / Witherlàndia	2014-11-30 22:56:05	41.3134	2.00188	10
539191187132149760	"La dona del paraigua verd" es converteix en la meva nova imatge de capçalera del twitter. http://t.co/83m4MLMoxC http://t.co/y6wqPHTWG1	lluisribes	195748145	Internet	2014-11-30 22:56:11	41.3941	2.1393	6
539191198620332033	Got list in Barcelona took 6 hours to find the bloody hotel	kathrynkenzie	463999952	Elton	2014-11-30 22:56:14	41.4016	2.1983	10
539191263443288065	#DBT9GH15 #luis se emociono al ver el video de apoyo a hugo	fanny_92bcn	274474712	ESPAÑA	2014-11-30 22:56:29	41.3941	2.1393	6
539191272360382464	4 min..	VeroBethika	1938787327	Barcelona 	2014-11-30 22:56:31	41.3802	2.16762	10
539191275065724929	Sigo pensando que la novia no le hace justicia a Hugo.	Paulacha7	181175093	The Vamps - Bieber.	2014-11-30 22:56:32	41.5004	2.03426	10
539191311799435267	@JaumeTorres14 España??	martabrowns	103326131	Barcelona	2014-11-30 22:56:41	41.3937	2.16005	10
539191315704320000	@PATTYALICANTE75 Buenas Noches guapísima! Felicidades sueños! Un beso	SillerHG	53477632		2014-11-30 22:56:42	41.3234	2.09213	10
539191318338347008	I repetimos: quan no tens res, no tens res a perdree així que demà el cel serà el límit #muelte	witherosa	551241069	CAT / Witherlàndia	2014-11-30 22:56:42	41.3133	2.00161	10
539191320934612993	Nubes vocación de infinito. Vagan sin término.	AnabelPerezPiza	1329342260		2014-11-30 22:56:43	41.3941	2.1393	6
539191343449653249	E essa carência kakakakkaka	kissingandtells	950010302		2014-11-30 22:56:48	41.3816	2.15536	10
539191347165810688	4min. #TwittcamGabyEspino	silbigg	604733389	@TeamCanelaSpain  Barcelona	2014-11-30 22:56:49	41.3583	2.11188	6
539191379671650304	@FerVelilla @genfe2  Pues no veas los Grupo 5 de los años 70 ... el Ferrari 512M de Penske pintado del azul y amarillo de Sunoco ... brutal!	RaimonDuran	381691298	Based in Barcelona	2014-11-30 22:56:57	41.3941	2.1393	6
539191383882743808	Apple people... Would you say Yosemite is a "compulsory" for all OSX users?? Even non technically inclined? #techsupport	enriquenieto	18037642	Barcelona, Spain	2014-11-30 22:56:58	41.2861	1.98677	10
539191387821182976	@CeciLarruina Jajajajajjajajajajajajajajjaajjaja lpm!!!!	agusrodriguez9_	550618567	Montevideo	2014-11-30 22:56:59	41.4395	2.21739	10
539191388639096832	@SEBTSB SEBASTIAN OMGH	itsSaraMateo	276514635	barcelona, spain	2014-11-30 22:56:59	41.4413	2.19093	10
539191394502311938	@LaTdP suposo que es podrà recórrer i li treuran, no?	EmDicCarles	184804597	Barcelona, Catalunya	2014-11-30 22:57:00	41.4264	2.15543	10
539191396130103296	Rafael só acha coisa que não deve kkkkkkkkkkk	kissingandtells	950010302		2014-11-30 22:57:01	41.3816	2.15541	10
539191396885073920	Cuando tienes la cabeza en otro mundo, estudiar es pura mierda.	albamorenox2	554464261	Sant boi, Barcelona.	2014-11-30 22:57:01	41.3489	2.0254	10
539191403759538176	@anaoftherock  A vemos aficionados que no vamos al campo,por lo mismo todos los club tienen radicales,como las pandillas de Centro America,	porcuna47	2147483647	Montcada I Rexach-Barcelona	2014-11-30 22:57:03	41.3941	2.1393	6
539191415407124481	@ibanyarza no te puedo mandar DM. Te mando mail a "te quedas a cenar". Beso!!	laxoco	133415460	Barcelona/Cádiz	2014-11-30 22:57:05	41.3693	2.08256	10
539191437129441280	I'm at Hotel Miramar Barcelona in Barcelona https://t.co/Ih3J98i1FL	GGV4	74467973	Barcelona	2014-11-30 22:57:10	41.3701	2.17153	10
539191447329980418	http://t.co/IHHjzYihEK	lolalalola2010h	311722170	barcelona ( nacida en sevilla)	2014-11-30 22:57:13	41.3831	2.14607	10
539191448550514688	and i thought it would be the start of a good week... ignorance what a bliss #goodnightmoon&amp;goodbyeyou	amcodes	555289402		2014-11-30 22:57:13	41.3985	2.1474	10
539191452337995776	@xantallavina ja m'han dit que ahir vàreu tornar a casa carregats de coses...fins i tot un pastís!!!! ????	jassbcn	144511987	Barcelona	2014-11-30 22:57:14	41.4029	2.15652	10
539191456586805250	@grungejukebox JAJAJAJAAJJAJJAJJJAJJAJAJAJAJJAJAJJAJAJJAJJAJAJAJAJ BUENISIMA	rissejeje	1132092943		2014-11-30 22:57:15	41.3878	2.14494	10
539191466879635456	¿Cheats en plena DreamHack? #CSGO @FNATIC \
http://t.co/T50gPuCE6A	eloyweb	19491045	«To be or not to be...» in BCN	2014-11-30 22:57:18	41.492	2.3601	6
539191541823463424	Poorly edited Instagrams kill my soul	hayley_nevins	61328710	Manhattan, NY	2014-11-30 22:57:35	41.4056	2.13918	10
539191558445494272	El placer fue infinito y tan oscuro.	lauradavins_	165753323	 Barcelona	2014-11-30 22:57:39	41.4099	2.15877	10
539191559326302209	"Problem define leona" só leio verdades	kissingandtells	950010302		2014-11-30 22:57:40	41.3816	2.15538	10
539191612761735170	3 minutos..	RockGod_11	238717330	¿Dónde  está  el amor ?	2014-11-30 22:57:52	41.3561	2.06067	10
539191655572992001	Te has convertido en mi nación.	lauradavins_	165753323	 Barcelona	2014-11-30 22:58:03	41.4099	2.15883	10
539191660220268544	Se esta haciendo imposible estudiar sin distraerse con cualquier chorrada.	albamorenox2	554464261	Sant boi, Barcelona.	2014-11-30 22:58:04	41.3488	2.02539	10
539191674363445248	@francescribera @JaumeBarbera Creia que era la nova piscina olimpica!	FrancescColet	310274499	27S Catalunya cap un Nou Estat	2014-11-30 22:58:07	41.3855	2.15035	10
539191679413407744	@LADY_FLOR_GREEN @sabiastuque_ @VerguenzaEnFoto Chuckie es el nombre original en inglés...	moon_sinatra	99583771	Kokiri Forest, New York City	2014-11-30 22:58:08	41.406	2.11894	10
539191681825140736	5 días y bajando!!! El Juanmi jr y yo te vamos a hacer los coros. A ver como nos sale @antoniorozco ? http://t.co/trp9Fc7Tvy	juanmerengue	253785140	Hospitalet. ( España )	2014-11-30 22:58:09	41.3729	2.11104	10
539191697826410496	No me aguanto más sin verteee, mañana ??	gabrielaaruiz	168751371	CT || BCN || UCONN	2014-11-30 22:58:13	41.393	2.13364	10
539191700905033728	E a organização desse quarto kkkkkkk http://t.co/b63aWwXBYt	kissingandtells	950010302		2014-11-30 22:58:13	41.3816	2.15538	10
539191702242988032	A falta de 13 taules x escrutar @Ainhat guanya les #primariasIUCM amb el 71% i un aventatge de més d 2.000 vots	arqueoleg	94777592	Ansalon	2014-11-30 22:58:14	41.3941	2.1393	6
539191730231595008	“@para4gatos: Servicio Púbico #Art #Respect http://t.co/RUSEO4G871” @QuimMonzo @Vyvyan_Basterd @Fermi_Fdes @faixedas @xuriguera	martabrowns	103326131	Barcelona	2014-11-30 22:58:20	41.3936	2.16005	10
539191736887963648	@DDoodlerStuff A ver, yo ya acumulo 35 primaveras. Será por eso. Si no la conocías, creo que para ti será un must! :) http://t.co/LQmdaavKCj	polroc	249860566	Sant Boi de Llobregat	2014-11-30 22:58:22	41.3235	2.03864	6
539191757305827328	Nem jantei hj	kissingandtells	950010302		2014-11-30 22:58:27	41.3815	2.15528	10
539191781448232960	Dos minutos	VeroBethika	1938787327	Barcelona 	2014-11-30 22:58:33	41.3802	2.16758	10
539191796778426369	Como se lo curra el jefe	SnoopAlb	361821437	Rubí, Barcelona	2014-11-30 22:58:36	41.4801	2.03657	10
539191834707525632	Ah, fui na Starbucks ?	kissingandtells	950010302		2014-11-30 22:58:45	41.3815	2.15528	10
539191855586766848	"@josevcf_: Te burlas del equipo que te hizo jugador, subnormal @JordiAlba"	AnaPizarro97	985380410	Hogwarts	2014-11-30 22:58:50	41.4161	2.2028	10
539191866995249154	@yica32 Es jugador de Rendimiento Inmediato	4jjhr	301971264		2014-11-30 22:58:53	41.4593	2.24055	6
539191894354698241	@ReeceBibby @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 22:58:59	41.4228	2.14627	10
539191924847284225	@ReeceBibby @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 2	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 22:59:07	41.4228	2.14627	10
539191939061796864	Cada uno de ellos va ir a él	SnoopAlb	361821437	Rubí, Barcelona	2014-11-30 22:59:10	41.4801	2.03657	10
539191950612914176	@ReeceBibby @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 3	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 22:59:13	41.4228	2.14628	10
539191983278129152	Pilar Rahola: “El PP ha decidit que Catalunya és una terra per treure molts vots” http://t.co/0B4Zo0YXqS	AASCV	1435554132	Sant Cugat del Vallès	2014-11-30 22:59:21	41.4772	2.07482	10
539191987858321408	00:00	AnaPizarro97	985380410	Hogwarts	2014-11-30 22:59:22	41.4161	2.20278	10
539192017579163648	@anaoftherock Muchos de estos Gamberros deberían pasar una temporada en la carcel,entre Rejas, a lavo a la policia, lo e visto y los llevanC	porcuna47	2147483647	Montcada I Rexach-Barcelona	2014-11-30 22:59:29	41.3941	2.1393	6
539192055017533440	-25??	_justokay	507700249	my eighteen, my reason	2014-11-30 22:59:38	41.3995	2.15385	10
539192059228585984	Workshop/panel/short talk proposals for the 2015 DML Conference are due tomorrow, Dec 1! http://t.co/DKPuyF4Mhy #DML2015	CathyNDavidson	15480206		2014-11-30 22:59:39	41.3941	2.1393	6
539192063666171905	@soonieta Quien tu quieras que sea :)	TSMVayne	913081663	Barcelona	2014-11-30 22:59:40	41.3941	2.1393	6
539192084314726400	hack to @skinhead_1488SS \
@YourAnonNews @_anonymous_esp @AnonLegionEsp @xAnonymousESP\
@Anonymous_esp @AnonymousEsp1 @AnonymousESP_	RaggaSkunk	835213020	Catalonia. Anywhere.	2014-11-30 22:59:45	41.3941	2.1393	6
539192096398135296	@ReeceBibby @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 5	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 22:59:48	41.4228	2.14625	10
539192111997132803	@grungejukebox lo que nos reíamos en clase tio... Lo hecho de menos xd. TE ACUERDAS CON LA PRESENTACIÓN DE TECNOLOGIA?? JJAJJAAJAJAJJAJAJAJA	rissejeje	1132092943		2014-11-30 22:59:51	41.3878	2.14493	10
539192118934515712	@Nuria_Cousillas hombree, jarabe de palo nena	JoanMarc96	609929716		2014-11-30 22:59:53	41.3992	2.2036	10
539192126584946688	@genfe2 @FerVelilla Muy fan de los 917, ya lo he comentado muchas veces.	RaimonDuran	381691298	Based in Barcelona	2014-11-30 22:59:55	41.3941	2.1393	6
539192142183538690	No hay nada como la lealtad y el amor incondicional de un perro hacia su dueño	sweet_bumblebee	431635082	Barcelona	2014-11-30 22:59:59	41.4359	2.17111	10
539192145291534336	@pinguina_jr AJAJAJAJAJAJAAJAJAJAJAJAJA CLAUDIA PARA CON LOS ICONS QUE AL FINAL LLORO.	CreepyPlutonium	1369203290	youtube business.	2014-11-30 22:59:59	41.3941	2.1393	6
539192160349061120	@ReeceBibby @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 6	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:00:03	41.4228	2.14626	10
539192163335405570	#BarcelonaCathedral #Barcelona http://t.co/1Kfg49KAuj http://t.co/lo4HpkZIJo	pinkbigmac	112169930	Barcelona	2014-11-30 23:00:04	41.3842	2.17639	10
539192164283318272	El temps a #Montbau\
Temp: 12,5ºC (12,5ºC-12,5ºC); T.ap: 11,6ºC; Humitat: 75%; Pressio: 996,0hpa; Pluja 0,0mm\
http://t.co/2Hi7WDlMLy	MontbauMeteo	1460468562	Barcelona	2014-11-30 23:00:04	41.43	2.14278	10
539192181282848768	@gabyespino jajajjaja Dale Gaby!!! #TwittcamGabyEspino 00.00am España	silbigg	604733389	@TeamCanelaSpain  Barcelona	2014-11-30 23:00:08	41.3583	2.11188	6
539192196394934272	@AurynOficial El mes es uno de los más importantes del año.Diciembre el mes q hay una fecha muy importe,CircusAvenue http://t.co/SAJeb9RFwG	Minnaalba98	189267647	Barcelona	2014-11-30 23:00:11	41.4673	2.0649	6
539192198995398656	#DBT9GH15 Gran Hugo! Que mono es. PD: la novia sera muy mona pero... Que edad tiene?	Y0ELUCAS	485146230	Barcelona	2014-11-30 23:00:12	41.355	2.03403	10
539192199205126144	@ReeceBibby @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 7	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:00:12	41.4228	2.14626	10
539192199272230912	La television ultimamente es mas mierda de lo normal	RockGod_11	238717330	¿Dónde  está  el amor ?	2014-11-30 23:00:12	41.3561	2.06067	10
539192200501153795	@xlascallesdemvd gracis follow i tu labor. Denuncia els tontaines que fan frenar els cotxes als pasos zebras. Es on hi ha mes accidents!!	emaspons	295708906	Moyét. CAT - EL CRITERI,o així	2014-11-30 23:00:12	41.3941	2.1393	6
539192221745287168	@ReeceBibby @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 8	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:00:18	41.4228	2.14626	10
539192228875599873	Me voy a ir. Algún buenas noches?	AnaPizarro97	985380410	Hogwarts	2014-11-30 23:00:19	41.4161	2.20282	10
539192236823834624	i need to see /you/\
not a good time\
i don't know where else to go\
i'll meet you there in 20	agghnouis	306762755	@behurtfeelost	2014-11-30 23:00:21	41.3941	2.1393	6
539192244218396672	@ReeceBibby @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 9	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:00:23	41.4228	2.14626	10
539192248442052608	December. ❄️ #vsco #vscocam @ Parque Del Retiro, Madrid http://t.co/XfMv6utOTX	annaalvarezT	263136514	Ibiza - Barcelona • 19 •	2014-11-30 23:00:24	41.3755	2.16482	10
539192267417063424	@Nuria7x me acaba de pasar hoy justamente hace media hora, que casualidad ?	josueolarte8	360683638	Sant Cugat del Vallés	2014-11-30 23:00:28	41.4673	2.0649	6
539192267937161216	@Beelsi_ bue	IsAParty_Bitch	139061247	Barcelona.	2014-11-30 23:00:29	41.5272	2.2295	10
539192269153533954	@ReeceBibby @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 10	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:00:29	41.4228	2.14626	10
539192271586222080	@InmaOzcoidi @Imbecilismo @GLibertarioak @yosoy132madrid @DespiertayLucha @AnonsOpsNews bienvenid@s ¡ Salud	esclamor	568452794	.......reflexión ---	2014-11-30 23:00:29	41.3941	2.1393	6
539192282227163136	@agghnouis bastante sutil	agghnouis	306762755	@behurtfeelost	2014-11-30 23:00:32	41.3941	2.1393	6
539192300518535168	Lamentable imagen de 1aficionado del @valenciacf tirando 1botella de plástico a MESSI en la celebración del gol de Busquets!FORÇA BARÇA!???	Robert_abad87	406841553	VILADECANS•*[F.C.B]*•	2014-11-30 23:00:36	41.3266	2.01118	10
539192303295164417	00:00 aquí conmigo.	Paulacha7	181175093	The Vamps - Bieber.	2014-11-30 23:00:37	41.5006	2.03441	10
539192312229027840	Aún no me creo que quede un minuto para diciembre	AlvaroRP97	852752569	Viladecans, Barcelona	2014-11-30 23:00:39	41.3198	2.00959	10
539192325017444353	Seamos sinceros, si has nacido después después del 96, de "90s kid" tienes el numero, porque recuerdos de los noventas tendrás cero, payaso	WorthXLife	1491817770	Gavà	2014-11-30 23:00:42	41.2938	1.98102	6
539192331019493376	Vamos a por un clásico de 1968\
"La noche de los muertos vivientes" ?	TanitBdn	341506539	Badalona	2014-11-30 23:00:44	41.4593	2.24055	6
539192339169042432	JODER. DICIEMBRE YA. QUE ME DEVUELVAN MI AÑO K ME LO HAN ROBAO K ME LO HAN ROBAO.	askforaduck18	280647767	Barcelona city bro.	2014-11-30 23:00:46	41.388	2.14124	10
539192357946929152	Me informa @lauraalbes de que ya es lunes. ALEGRAOS!	polispol	67348503	Barcelona	2014-11-30 23:00:50	41.3941	2.1393	6
539192363609243649	#01deDiciembre día mundial en la lucha contra el #Sida	OscarTrujillo34	287252488	BARCELONA 	2014-11-30 23:00:51	41.3698	2.11088	10
539192364309708800	Finalmente ? http://t.co/OKYoUDJVch	kissingandtells	950010302		2014-11-30 23:00:52	41.3817	2.15547	10
539192390243090432	@Simon9barris ya paso lo mismo en marzo con @jordi_canyas y los demócratas ahora arremeten contra nuestra agrupación y contra @CarinaMejias	DeboraSanchezCs	377372292	Barcelona, España	2014-11-30 23:00:58	41.4329	2.17794	10
539192390603800576	@lidiaa_rdz gracias primelah guapa	mrivas93	273477886	Entre Barcelona y Málaga!	2014-11-30 23:00:58	41.4436	2.21944	10
539192396089942016	@grungejukebox que risas tio...	rissejeje	1132092943		2014-11-30 23:00:59	41.3878	2.14495	10
539192405342564352	Que Hermoso jugar Fútbol en la Lluvia ???⚡☁	MathiasMontiel1	342455424		2014-11-30 23:01:01	41.3583	2.11188	6
539192423805878272	Artur Mas a Mariano Rajoy: “Qui representa una minoria de catalans és ell” http://t.co/Mf4rSD8hZr	carmemsd	495973466	España	2014-11-30 23:01:06	41.4772	2.07481	10
539192442042732545	@FCBRAC1 geniaaaaal!!! I x quin tweet ha sigut???	DrToti	118106691	Barcelona, Catalunya lliure	2014-11-30 23:01:10	41.3839	2.15627	10
539192442256642048	@ElHuffPost mientras los vocales ( cgpj ) "representen" a sus partidos en este país no habrá credibilidad en la justicia	carova48	411716860	barcelona (Spain)	2014-11-30 23:01:10	41.3941	2.1393	6
539192452104859648	Después después.	WorthXLife	1491817770	Gavà	2014-11-30 23:01:12	41.2938	1.98102	6
539192469133733889	@BarclayBeales @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:01:17	41.4228	2.14628	10
539192497080385536	No busques estrellas en mis manos. Todas fueron al infinito.	AnabelPerezPiza	1329342260		2014-11-30 23:01:23	41.3941	2.1393	6
539192501400526849	De los noventas.	WorthXLife	1491817770	Gavà	2014-11-30 23:01:24	41.2938	1.98102	6
539192504642719745	@BarclayBeales @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 1	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:01:25	41.4228	2.14629	10
539192515560476672	@pizzzastyless boorrrrrrrrrrrrrrrrrasha	niallruleees	607578975	Barcelona, Sansa city	2014-11-30 23:01:28	41.3583	2.11188	6
539192516181250049	Good night for me! I´ll be all the night in bed ;) @mattgoss Sleeping!.. :) I love this pic! Muuah http://t.co/lOcls59eka	sweetfacce	372373689	Barcelona	2014-11-30 23:01:28	41.3941	2.1393	6
539192518798479361	Tengo sida.	WorthXLife	1491817770	Gavà	2014-11-30 23:01:28	41.2938	1.98102	6
539192530987151360	@BarclayBeales @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 2	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:01:31	41.4228	2.14629	10
539192535449886720	@anaoftherock ,Y el mas sentido pésame a su Familia, en todos los club se pasa de Madre, estos Radicales.	porcuna47	2147483647	Montcada I Rexach-Barcelona	2014-11-30 23:01:32	41.3941	2.1393	6
539192543729442818	Feliz diciembre!!!????	ariadna__r5	2147483647	riker's heart	2014-11-30 23:01:34	41.5148	2.12578	10
539192546770317312	Me mata http://t.co/QziznL4sXg	jxnossense	301009716	b a r c e l o n a	2014-11-30 23:01:35	41.3688	2.01934	10
539192553296650240	Pero yo me acuerdo del año 98.	WorthXLife	1491817770	Gavà	2014-11-30 23:01:37	41.2938	1.98102	6
539192554311651328	Hoy hemos ganado como dijo Tito Vilanova amb SENY,PIT Y COLLONS!???TITO SEMPRE ETERN???	Robert_abad87	406841553	VILADECANS•*[F.C.B]*•	2014-11-30 23:01:37	41.3248	2.01283	10
539192556689825794	@BarclayBeales @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 3	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:01:37	41.4228	2.14629	10
539192581054562305	@BarclayBeales @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 4	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:01:43	41.4228	2.14629	10
539192584061874176	hakeo a @skinhead_1488SS \
@OpAnonymousESP @Anonymous_ESP_ @Anonymous__ESP\
 @anonimo_esp @AnonymESP\
@TheAnoymousESP @ANONIMOUS_ESP	RaggaSkunk	835213020	Catalonia. Anywhere.	2014-11-30 23:01:44	41.3941	2.1393	6
539192591615819779	@__deardarling todo lo que no esté en tw me la trae floja tbh	desperadxs	909979262	@Srta_Repudio	2014-11-30 23:01:46	41.3938	2.14663	10
539192602462257152	@BarclayBeales @StereoKicks BOYS YOU'RE AMAZING, THIS IS ONLY THE BEGINNING OF NEXT BOYBAND THAT WILL SHAKE THE WORLD 5	ana_blanes	320109251	SPAIN, UK and IRELAND	2014-11-30 23:01:48	41.4228	2.14629	10
539192603221426176	"@amypeerez: Te quiero a esta distancia y no a kilómetros.\
http://t.co/q4SQg6ws8e"	YleniaEstevez	348072717	Barcelona, Moncofa	2014-11-30 23:01:48	41.4449	2.21392	10
539192603556995072	@adriplanapla i van 2!!!! Jojojojo!!! Estic flipant!!!	DrToti	118106691	Barcelona, Catalunya lliure	2014-11-30 23:01:49	41.3839	2.15628	10
539192613312925696	"I will go to bed early tonight" - the biggest lie that I continue to tell myself every day. Never happens, ever	abbygryzik	427149588	Chicago | Athens | Barcelona	2014-11-30 23:01:51	41.3941	2.1393	6
